,layer,area,specimen_id,score
257,fc7_relu,VISp,739783171,0.3558491936156045
258,fc7_relu,VISp,742602892,0.41230479476248627
259,fc7_relu,VISp,744915204,0.29489901390062
260,fc7_relu,VISp,772616823,0.3331817448002771
261,fc7_relu,VISpm,726170935,0.34252630784850646
262,fc7_relu,VISpm,734865738,0.3493723878585947
263,fc7_relu,VISpm,738651054,0.3658829260956648
264,fc7_relu,VISpm,739783171,0.3614395961117225
265,fc7_relu,VISpm,742714475,0.33414113479711
266,fc7_relu,VISrl,716813543,0.3678402175150755
267,fc7_relu,VISrl,723627604,0.3649611816697881
268,fc7_relu,VISrl,732548380,0.30432244422067345
269,fc7_relu,VISrl,738651054,0.4851016690123539
270,fc7_relu,VISrl,742602892,0.5108503636276012
271,fc7_relu,VISrl,742714475,0.42788042024260076
272,fc7_relu,VISrl,744915204,0.15172195702165472
