,layer,area,specimen_id,score
215,fc6_relu,VISp,719828690,0.3265233942436075
216,fc6_relu,VISp,730756780,0.3135494723776202
217,fc6_relu,VISp,738651054,0.2668793993915726
218,fc6_relu,VISp,739783171,0.3366162366206942
219,fc6_relu,VISp,742602892,0.3899640540712046
220,fc6_relu,VISp,744915204,0.30014078536324923
221,fc6_relu,VISp,772616823,0.3291140995751498
222,fc6_relu,VISpm,726170935,0.27498853468478623
223,fc6_relu,VISpm,734865738,0.361706014285245
224,fc6_relu,VISpm,738651054,0.3401447066315263
225,fc6_relu,VISpm,739783171,0.35053761118414417
226,fc6_relu,VISpm,742714475,0.3465283379708861
227,fc6_relu,VISrl,716813543,0.3367319406229725
228,fc6_relu,VISrl,723627604,0.38460117553433526
229,fc6_relu,VISrl,732548380,0.33114875435987223
230,fc6_relu,VISrl,738651054,0.44065721779604416
231,fc6_relu,VISrl,742602892,0.48103094783991873
232,fc6_relu,VISrl,742714475,0.44369616460449457
233,fc6_relu,VISrl,744915204,0.17461350055228647
234,fc7_relu,VISal,735109609,0.3532842831987538
235,fc7_relu,VISal,738651054,0.3056115899635248
236,fc7_relu,VISal,739783171,0.372926949795962
237,fc7_relu,VISal,742714475,0.3377895667062037
238,fc7_relu,VISal,757329624,0.3485331241877485
239,fc7_relu,VISal,775876828,0.2949963302048413
240,fc7_relu,VISam,730756780,0.41603275845948745
241,fc7_relu,VISam,734865738,0.34405047920365084
242,fc7_relu,VISam,738651054,0.291977552615803
243,fc7_relu,VISam,739783171,0.33023430391036923
244,fc7_relu,VISam,742602892,0.3444325485868871
245,fc7_relu,VISam,744915204,0.2567172551069324
246,fc7_relu,VISam,775876828,0.23646798151880297
247,fc7_relu,VISl,716813543,0.32796851704259566
248,fc7_relu,VISl,723627604,0.27018311720169774
249,fc7_relu,VISl,739783171,0.31356375116104995
250,fc7_relu,VISl,745276236,0.40056203194142925
251,fc7_relu,VISl,772616823,0.33084506933487895
252,fc7_relu,VISl,775876828,0.29487566281869504
253,fc7_relu,VISp,717038288,0.29272410830092654
254,fc7_relu,VISp,719828690,0.3115875710622854
255,fc7_relu,VISp,730756780,0.3103824997385729
256,fc7_relu,VISp,738651054,0.2432966279481454
257,fc7_relu,VISp,739783171,0.3280922183794799
258,fc7_relu,VISp,742602892,0.41095405804126317
259,fc7_relu,VISp,744915204,0.2960010342647255
260,fc7_relu,VISp,772616823,0.32393256882634724
261,fc7_relu,VISpm,726170935,0.27270255454222275
262,fc7_relu,VISpm,734865738,0.32776383681655996
263,fc7_relu,VISpm,738651054,0.3176594492558107
264,fc7_relu,VISpm,739783171,0.3337008780743568
265,fc7_relu,VISpm,742714475,0.37958741906743015
266,fc7_relu,VISrl,716813543,0.32060737214411805
267,fc7_relu,VISrl,723627604,0.39540512611515355
268,fc7_relu,VISrl,732548380,0.3060797979267728
269,fc7_relu,VISrl,738651054,0.40936020843929954
270,fc7_relu,VISrl,742602892,0.4824678883081073
271,fc7_relu,VISrl,742714475,0.43060347634250246
272,fc7_relu,VISrl,744915204,0.1525176508405556
