,layer,area,specimen_id,score
116,relu3,VISrl,744915204,0.17828707069083574
117,relu4,VISal,735109609,0.3623459555109646
118,relu4,VISal,738651054,0.34598973468486244
119,relu4,VISal,739783171,0.3748030132420898
120,relu4,VISal,742714475,0.341572495827296
121,relu4,VISal,757329624,0.359852047658588
122,relu4,VISal,775876828,0.26995186868365273
123,relu4,VISam,730756780,0.41638064354363885
124,relu4,VISam,734865738,0.334304124040517
125,relu4,VISam,738651054,0.32433710306081726
126,relu4,VISam,739783171,0.3602438003401279
127,relu4,VISam,742602892,0.38884940644778065
128,relu4,VISam,744915204,0.25544372707374946
129,relu4,VISam,775876828,0.26243985932781044
130,relu4,VISl,716813543,0.2867721881853976
131,relu4,VISl,723627604,0.23684173968553274
132,relu4,VISl,739783171,0.29732207372049557
133,relu4,VISl,745276236,0.45085971785069046
134,relu4,VISl,772616823,0.26918661017942547
135,relu4,VISl,775876828,0.2984917740788937
136,relu4,VISp,717038288,0.2783545167699889
137,relu4,VISp,719828690,0.31283782261750226
138,relu4,VISp,730756780,0.29205338333512565
139,relu4,VISp,738651054,0.2659404496840563
140,relu4,VISp,739783171,0.37587447152723674
141,relu4,VISp,742602892,0.39399132253189095
142,relu4,VISp,744915204,0.3232828781775775
143,relu4,VISp,772616823,0.33231945209259817
144,relu4,VISpm,726170935,0.31921104300015624
145,relu4,VISpm,734865738,0.37460136286928125
146,relu4,VISpm,738651054,0.34255820595494846
147,relu4,VISpm,739783171,0.3508724763054595
148,relu4,VISpm,742714475,0.35953897833086845
149,relu4,VISrl,716813543,0.3876893652816614
150,relu4,VISrl,723627604,0.3878656067281062
151,relu4,VISrl,732548380,0.3022648144922359
152,relu4,VISrl,738651054,0.4843922799338645
153,relu4,VISrl,742602892,0.5140353022551312
154,relu4,VISrl,742714475,0.45528148133961144
155,relu4,VISrl,744915204,0.17220846325418127
156,pool5,VISal,735109609,0.3989075711524661
157,pool5,VISal,738651054,0.3333678581181488
158,pool5,VISal,739783171,0.44578918143345536
159,pool5,VISal,742714475,0.37671230088578506
160,pool5,VISal,757329624,0.39015748437888376
161,pool5,VISal,775876828,0.2959883597133756
162,pool5,VISam,730756780,0.4510113350117274
163,pool5,VISam,734865738,0.4123711453842381
164,pool5,VISam,738651054,0.34436374881563403
165,pool5,VISam,739783171,0.38069629533475335
166,pool5,VISam,742602892,0.4041538947886823
167,pool5,VISam,744915204,0.2845666173650665
168,pool5,VISam,775876828,0.30952061209669524
169,pool5,VISl,716813543,0.32778555756983097
170,pool5,VISl,723627604,0.24420566552948308
171,pool5,VISl,739783171,0.30571082133896577
172,pool5,VISl,745276236,0.4978452800488383
173,pool5,VISl,772616823,0.3436440090103744
174,pool5,VISl,775876828,0.3598841730423956
175,pool5,VISp,717038288,0.3275778850294755
176,pool5,VISp,719828690,0.3158749378508182
177,pool5,VISp,730756780,0.29308970542499657
178,pool5,VISp,738651054,0.28085798325038824
179,pool5,VISp,739783171,0.3811249611375027
180,pool5,VISp,742602892,0.4240227641163704
181,pool5,VISp,744915204,0.34353317760507057
182,pool5,VISp,772616823,0.37333391110374936
183,pool5,VISpm,726170935,0.3628806012997471
184,pool5,VISpm,734865738,0.38783175550879034
185,pool5,VISpm,738651054,0.4035673491093259
186,pool5,VISpm,739783171,0.3736296175266367
187,pool5,VISpm,742714475,0.38731531274875586
188,pool5,VISrl,716813543,0.39907174988119065
189,pool5,VISrl,723627604,0.3918542388417675
190,pool5,VISrl,732548380,0.35452071870922613
191,pool5,VISrl,738651054,0.4665826417324851
192,pool5,VISrl,742602892,0.5179594657982756
193,pool5,VISrl,742714475,0.46688352973954045
194,pool5,VISrl,744915204,0.1711800713978574
195,fc6_relu,VISal,735109609,0.38138131780519846
196,fc6_relu,VISal,738651054,0.3322325353385299
197,fc6_relu,VISal,739783171,0.4254612974677997
198,fc6_relu,VISal,742714475,0.37185377322266466
199,fc6_relu,VISal,757329624,0.3832255386246385
200,fc6_relu,VISal,775876828,0.2890293145185058
201,fc6_relu,VISam,730756780,0.46294690725737625
202,fc6_relu,VISam,734865738,0.36663626598663956
203,fc6_relu,VISam,738651054,0.33393353452818336
204,fc6_relu,VISam,739783171,0.3726509604099321
205,fc6_relu,VISam,742602892,0.3737684430351317
206,fc6_relu,VISam,744915204,0.2605745179681751
207,fc6_relu,VISam,775876828,0.28074029368391185
208,fc6_relu,VISl,716813543,0.31920301315448374
209,fc6_relu,VISl,723627604,0.23549491341634082
210,fc6_relu,VISl,739783171,0.3041211143262763
211,fc6_relu,VISl,745276236,0.45955462959450954
212,fc6_relu,VISl,772616823,0.2999711512899496
213,fc6_relu,VISl,775876828,0.3410452033896986
214,fc6_relu,VISp,717038288,0.321251973539727
215,fc6_relu,VISp,719828690,0.2983716976931333
216,fc6_relu,VISp,730756780,0.2888077971579782
217,fc6_relu,VISp,738651054,0.25353940628037797
218,fc6_relu,VISp,739783171,0.36548679290449715
219,fc6_relu,VISp,742602892,0.3965438699116721
220,fc6_relu,VISp,744915204,0.32723014141910134
221,fc6_relu,VISp,772616823,0.3589882666238159
222,fc6_relu,VISpm,726170935,0.34893552615929735
223,fc6_relu,VISpm,734865738,0.39107530893318565
224,fc6_relu,VISpm,738651054,0.3808585645493032
225,fc6_relu,VISpm,739783171,0.3730323811053624
226,fc6_relu,VISpm,742714475,0.3714493117688069
227,fc6_relu,VISrl,716813543,0.40068299678537206
228,fc6_relu,VISrl,723627604,0.377904964705
229,fc6_relu,VISrl,732548380,0.32529005396942956
230,fc6_relu,VISrl,738651054,0.43333597948430136
231,fc6_relu,VISrl,742602892,0.5033726078963934
232,fc6_relu,VISrl,742714475,0.4590022374604543
233,fc6_relu,VISrl,744915204,0.16983898123678598
234,fc7_relu,VISal,735109609,0.38355369491730673
235,fc7_relu,VISal,738651054,0.3230178685446714
236,fc7_relu,VISal,739783171,0.4113341342043858
237,fc7_relu,VISal,742714475,0.36668588840269495
238,fc7_relu,VISal,757329624,0.3706951783241752
239,fc7_relu,VISal,775876828,0.2752686874468771
240,fc7_relu,VISam,730756780,0.4521780147740704
241,fc7_relu,VISam,734865738,0.3697620265792333
242,fc7_relu,VISam,738651054,0.34129974449845146
243,fc7_relu,VISam,739783171,0.36961496247976405
244,fc7_relu,VISam,742602892,0.34363761981046714
245,fc7_relu,VISam,744915204,0.254225054073603
246,fc7_relu,VISam,775876828,0.27340800706722523
247,fc7_relu,VISl,716813543,0.32345693214014337
248,fc7_relu,VISl,723627604,0.24553788736379695
249,fc7_relu,VISl,739783171,0.28917912218369135
250,fc7_relu,VISl,745276236,0.4508485320032417
251,fc7_relu,VISl,772616823,0.2838197500768001
252,fc7_relu,VISl,775876828,0.34464443387908855
253,fc7_relu,VISp,717038288,0.3153202990540893
254,fc7_relu,VISp,719828690,0.285228262605548
255,fc7_relu,VISp,730756780,0.2844816483851193
256,fc7_relu,VISp,738651054,0.259917610453061
257,fc7_relu,VISp,739783171,0.373243009592529
258,fc7_relu,VISp,742602892,0.39279026098272735
259,fc7_relu,VISp,744915204,0.3102157234959344
260,fc7_relu,VISp,772616823,0.345117732421218
261,fc7_relu,VISpm,726170935,0.32948252790294996
262,fc7_relu,VISpm,734865738,0.3661909546276572
263,fc7_relu,VISpm,738651054,0.37067050148968667
264,fc7_relu,VISpm,739783171,0.3743962764087948
265,fc7_relu,VISpm,742714475,0.3768518120855598
266,fc7_relu,VISrl,716813543,0.40106254370354505
267,fc7_relu,VISrl,723627604,0.3818734609469462
268,fc7_relu,VISrl,732548380,0.3151487477833839
269,fc7_relu,VISrl,738651054,0.4255810110308591
270,fc7_relu,VISrl,742602892,0.502945521537477
271,fc7_relu,VISrl,742714475,0.45221207450001777
272,fc7_relu,VISrl,744915204,0.16242069796767283
